Customer_ID,Birth_Year,Education_Level,Marital_Status,Annual_Income,Kids_Home,Teens_Home,Customer_Since,Last_Purchase_Recency,Spent_Wine,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Deals_Purchased,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Campaign1_Accepted,Campaign2_Accepted,Campaign3_Accepted,Campaign4_Accepted,Campaign5_Accepted,Filed_Complaint,Contact_Cost,Revenue_Contribution,Campaign_Response,Country,City,Region_Code,Mobile_App_User,Email_Subscriber,Device_Type,Referred_By_Friend,Social_Media_User,Membership_Tier,Total_Amount_Spent,Customer_Age,Family_Size,Senior_Citizen
9265,1958,Graduation,Widow,56771.36,2,2,21-01-2012,71,146,33,423,15,115,186,5,4,4,0,18,1,0,1,1,0,0,3,11,0,Brazil,São Paulo,796,1,1,Desktop,1,1,Silver,918,67,4,1
9266,1961,Basic,Divorced,54923.53,2,2,02-11-2014,48,155,42,733,57,76,35,0,9,9,3,3,1,1,0,1,0,1,3,11,0,UK,Berlin,409,1,0,Mobile,1,1,Platinum,1098,64,4,1
9267,1996,Basic,Divorced,68304.5,2,0,30-10-2014,20,293,20,712,67,180,457,7,9,2,4,9,0,1,0,0,0,0,3,11,0,UK,São Paulo,481,0,0,Mobile,1,1,Silver,1729,29,2,0
9268,1994,Graduation,Widow,43665.18,0,1,20-04-2011,11,116,11,664,66,112,99,6,3,1,9,6,1,0,0,0,0,1,3,11,0,Germany,New York,289,1,1,Desktop,0,1,Basic,1068,31,1,0
9269,1999,Graduation,Together,62274.3,2,0,18-02-2014,35,503,31,349,124,76,22,9,4,2,2,2,0,1,0,0,1,1,3,11,1,Brazil,New York,907,1,0,Desktop,0,1,Basic,1105,26,3,0
9270,1974,Basic,Married,31538.05,2,0,02-06-2010,0,648,46,25,194,147,348,4,7,1,1,15,1,1,0,0,1,0,3,11,1,USA,New York,637,0,1,Mobile,1,0,Basic,1408,51,3,0
9271,2001,Graduation,Single,45732.44,0,1,08-07-2011,41,695,85,322,293,66,56,8,7,4,7,16,0,0,1,1,1,1,3,11,1,Brazil,Mumbai,323,1,1,Mobile,0,0,Basic,1517,24,1,0
9272,1969,Graduation,Single,40448.85,2,1,02-05-2011,15,109,97,172,267,101,492,7,5,6,2,6,1,0,1,0,0,1,3,11,1,Germany,Berlin,632,0,1,Tablet,1,0,Platinum,1238,56,3,0
9273,1968,Graduation,Together,51319.42,0,2,30-10-2013,48,912,86,712,210,170,222,9,7,0,9,2,1,0,0,1,1,0,3,11,0,Brazil,Berlin,318,1,0,Mobile,1,0,Silver,2312,57,3,0
9274,1961,Graduation,Married,45258.8,2,2,07-11-2014,5,646,54,369,226,185,423,5,7,2,7,3,1,1,0,0,1,0,3,11,1,Brazil,London,579,1,0,Desktop,1,0,Platinum,1903,64,5,1
9275,1950,Graduation,Together,66982.01,1,1,22-11-2012,96,455,64,226,241,102,127,1,5,5,5,3,0,1,0,1,1,0,3,11,0,India,São Paulo,890,1,1,Mobile,0,1,Silver,1215,75,3,1
9276,1959,Basic,Married,36819.98,1,0,17-04-2012,12,612,67,774,196,141,176,0,2,0,6,15,0,0,1,0,0,0,3,11,0,Brazil,São Paulo,428,1,1,Mobile,1,0,Gold,1966,66,2,1
9277,2001,Basic,Widow,24030.26,0,1,24-08-2012,44,627,16,623,42,11,94,4,8,7,8,4,1,1,0,0,0,1,3,11,1,UK,Mumbai,650,0,1,Mobile,1,1,Basic,1413,24,1,0
9278,1968,Graduation,Widow,29640.74,2,1,02-03-2014,8,118,25,90,137,32,464,1,7,4,7,14,1,0,1,1,0,0,3,11,1,UK,Mumbai,280,0,0,Tablet,1,0,Gold,866,57,3,0
9279,1990,Graduation,Divorced,64912.52,0,1,06-05-2013,98,715,94,27,228,80,132,6,3,5,6,15,1,0,0,1,0,1,3,11,1,Germany,São Paulo,171,1,1,Desktop,1,1,Platinum,1276,35,1,0
9280,1980,Graduation,Divorced,35456.64,2,0,18-10-2012,27,53,32,236,291,106,289,5,4,1,3,5,0,1,0,1,0,1,3,11,0,Brazil,Berlin,432,1,0,Mobile,0,0,Platinum,1007,45,2,0
9281,1981,Master,Widow,55967.67,0,0,15-05-2015,63,539,63,318,226,11,152,9,3,0,4,16,1,1,1,1,1,0,3,11,0,Germany,São Paulo,688,1,0,Desktop,1,0,Silver,1309,44,0,0
9282,1973,Master,Divorced,45578.19,1,2,04-09-2010,33,383,91,631,176,44,122,1,0,0,7,6,0,1,1,0,1,0,3,11,1,UK,Mumbai,620,1,0,Mobile,1,1,Basic,1447,52,3,0
9283,1940,Graduation,Widow,62363.66,0,1,08-03-2011,31,449,9,122,250,25,343,5,6,3,8,3,1,0,0,0,1,0,3,11,1,UK,São Paulo,772,0,1,Mobile,0,1,Silver,1198,85,1,1
9284,1970,Master,Together,46538.51,1,1,21-07-2011,64,239,99,245,126,155,76,0,4,5,0,13,1,0,1,1,0,0,3,11,1,Brazil,Berlin,488,1,0,Mobile,1,1,Gold,940,55,3,0
9285,1969,Graduation,Single,91465.23,1,0,26-04-2011,88,255,45,572,222,100,330,8,8,0,9,9,0,0,0,1,0,1,3,11,1,USA,London,785,1,1,Tablet,0,0,Basic,1524,56,1,0
9286,1987,Graduation,Widow,78471.76,1,1,15-09-2010,51,155,72,133,210,139,167,0,7,6,5,16,1,0,1,1,0,0,3,11,1,India,Berlin,441,1,1,Mobile,0,0,Gold,876,38,2,0
9287,1957,PhD,Widow,45271.85,0,0,19-06-2011,73,24,89,464,262,56,401,0,1,6,0,14,0,1,1,1,1,0,3,11,1,USA,Mumbai,702,1,1,Mobile,0,1,Basic,1296,68,0,1
9288,1994,Master,Widow,43217.98,0,2,26-11-2015,65,253,50,319,150,125,350,0,9,1,2,17,0,0,1,0,1,0,3,11,0,India,São Paulo,778,1,1,Mobile,0,0,Basic,1247,31,2,0
9289,1997,PhD,Divorced,96984.89,1,2,25-06-2010,3,858,33,470,41,131,385,3,1,6,9,14,0,0,1,0,1,0,3,11,0,UK,São Paulo,674,1,1,Mobile,1,1,Platinum,1918,28,3,0
9290,1956,Basic,Divorced,33817.24,0,2,14-04-2011,24,98,13,344,10,184,277,0,8,1,3,17,1,0,1,1,0,1,3,11,0,USA,London,761,0,0,Desktop,0,1,Basic,926,69,2,1
9291,1977,Basic,Divorced,49174.65,2,0,29-03-2012,79,718,40,722,44,9,333,8,9,3,9,12,0,1,1,1,0,1,3,11,0,Brazil,Berlin,619,0,0,Desktop,0,1,Basic,1866,48,2,0
9292,1953,Graduation,Divorced,50336.73,1,0,01-06-2010,62,688,89,627,206,48,461,2,4,1,6,3,0,0,1,0,1,0,3,11,0,USA,New York,204,1,0,Desktop,1,1,Silver,2119,72,1,1
9293,1962,Graduation,Together,49964.93,2,1,23-07-2013,39,943,94,540,266,44,108,5,3,6,8,12,0,1,1,1,0,1,3,11,0,UK,São Paulo,651,1,1,Mobile,0,1,Silver,1995,63,4,1
9294,1964,Basic,Widow,23919.32,1,2,03-04-2012,68,379,37,286,82,46,138,8,6,9,3,5,1,1,1,0,0,0,3,11,0,Germany,Mumbai,689,1,1,Desktop,1,1,Basic,968,61,3,1
9295,1954,Master,Together,57449.04,2,0,10-06-2014,55,226,47,773,283,102,419,7,8,0,4,3,0,0,0,0,0,1,3,11,0,Brazil,Mumbai,114,1,1,Desktop,0,1,Basic,1850,71,3,1
9296,1985,Graduation,Divorced,35444.75,1,2,25-05-2015,22,942,42,484,184,155,392,5,2,8,0,7,0,0,1,0,0,0,3,11,0,USA,São Paulo,583,1,0,Desktop,0,0,Gold,2199,40,3,0
9297,1995,Graduation,Together,71539.84,1,2,07-03-2011,83,573,27,673,198,11,67,9,1,4,3,12,0,0,0,0,0,0,3,11,1,Germany,London,255,1,0,Mobile,0,1,Silver,1549,30,4,0
9298,1961,Graduation,Widow,28160.52,1,2,16-11-2010,2,416,40,151,245,149,31,3,0,4,3,19,1,0,0,1,0,1,3,11,1,USA,Mumbai,600,0,1,Desktop,1,0,Basic,1032,64,3,1
9299,1942,Graduation,Widow,50891.99,0,1,20-10-2015,64,491,55,713,159,191,379,9,1,5,8,4,0,1,1,1,1,0,3,11,1,India,Mumbai,621,0,0,Mobile,0,1,Platinum,1988,83,1,1
9300,1995,Basic,Divorced,16758.19,2,0,16-01-2013,50,169,80,377,183,84,55,4,7,4,9,15,1,0,0,0,1,0,3,11,1,India,London,227,1,0,Desktop,1,1,Platinum,948,30,2,0
9301,1994,PhD,Widow,17684.24,1,0,26-02-2010,24,598,75,314,256,172,111,2,5,3,0,19,1,1,0,0,0,0,3,11,0,Brazil,London,404,0,0,Mobile,0,1,Platinum,1526,31,1,0
9302,1958,Graduation,Together,37409.72,0,0,23-09-2011,79,538,90,330,60,14,229,6,2,3,2,6,1,1,1,0,0,0,3,11,1,India,New York,441,0,1,Mobile,1,0,Platinum,1261,67,1,1
9303,1996,Basic,Married,39526.85,1,1,07-03-2012,40,229,64,791,224,191,307,9,9,7,5,18,0,1,0,0,0,0,3,11,1,Germany,São Paulo,548,0,1,Mobile,1,1,Gold,1806,29,3,0
9304,1983,Master,Widow,71985.9,2,1,22-11-2013,4,891,59,513,139,102,269,4,7,7,0,13,0,0,0,1,1,1,3,11,1,USA,New York,812,0,1,Desktop,0,1,Basic,1973,42,3,0
9305,1973,PhD,Together,49391.12,1,1,13-01-2015,99,7,96,305,284,65,239,5,4,0,2,1,0,0,0,0,0,1,3,11,1,UK,Berlin,598,1,1,Desktop,0,0,Basic,996,52,3,0
9306,1974,Master,Together,69386.1,0,1,16-06-2011,63,189,12,253,288,177,111,1,5,5,5,7,0,0,0,0,1,0,3,11,1,Germany,Mumbai,203,0,0,Desktop,1,0,Basic,1030,51,2,0
9307,1989,Master,Together,44303.2,1,0,07-01-2010,5,371,68,476,288,78,477,9,6,8,3,10,1,1,1,1,1,1,3,11,1,Germany,Mumbai,651,1,1,Tablet,1,0,Silver,1758,36,2,0
9308,2000,Graduation,Widow,59091.28,1,1,12-10-2014,75,933,51,86,277,119,54,6,3,2,1,12,0,1,1,0,1,0,3,11,0,UK,New York,450,0,0,Desktop,1,0,Silver,1520,25,2,0
9309,1940,PhD,Married,39117.87,1,0,26-08-2010,45,882,42,290,123,81,307,3,6,5,1,2,0,1,1,0,0,1,3,11,1,UK,New York,872,0,0,Mobile,1,1,Gold,1725,85,2,1
9310,1991,Basic,Divorced,38097.9,1,2,11-02-2013,22,3,91,376,69,42,96,6,9,9,4,13,1,1,0,0,0,1,3,11,1,UK,Mumbai,670,0,0,Tablet,0,1,Basic,677,34,3,0
9311,1960,Master,Divorced,22687.25,0,0,07-05-2011,37,53,87,290,94,160,13,0,6,4,2,6,1,0,1,1,0,0,3,11,1,USA,São Paulo,800,1,1,Desktop,1,1,Basic,697,65,0,1
9312,1968,Graduation,Widow,55036.31,1,2,25-03-2011,4,175,83,645,248,92,350,0,8,0,3,19,0,0,0,0,0,0,3,11,0,UK,London,682,1,1,Mobile,1,1,Basic,1593,57,3,0
9313,1945,Basic,Widow,53931.25,2,1,01-10-2012,60,452,39,695,211,164,478,1,2,8,1,10,1,0,0,1,1,1,3,11,0,UK,London,246,0,1,Tablet,0,1,Basic,2039,80,3,1
9314,1976,Graduation,Single,61659.69,2,2,23-11-2013,1,911,41,342,79,144,446,2,4,7,1,4,0,1,0,1,0,0,3,11,0,UK,London,239,1,0,Mobile,1,1,Basic,1963,49,4,0
9315,1940,Graduation,Married,53223.77,1,1,01-10-2011,2,828,36,764,138,153,14,3,4,8,5,8,0,0,0,1,0,1,3,11,0,Germany,Berlin,879,1,1,Desktop,1,1,Silver,1933,85,3,1
9316,1990,Graduation,Together,80392.94,0,0,30-04-2010,6,145,83,790,228,170,128,1,8,4,1,4,1,1,0,0,0,1,3,11,0,USA,São Paulo,422,1,1,Desktop,1,1,Silver,1544,35,1,0
9317,1940,Basic,Together,52640.41,2,0,27-10-2011,89,248,22,413,228,57,199,2,7,5,0,11,0,1,1,0,0,1,3,11,1,India,London,545,0,0,Mobile,1,0,Silver,1167,85,3,1
9318,1966,Master,Divorced,64877.4,1,1,08-04-2014,75,620,66,650,91,8,54,4,5,2,8,6,1,0,1,1,1,1,3,11,0,USA,São Paulo,324,1,0,Mobile,0,0,Silver,1489,59,2,0
9319,1960,Basic,Widow,45138.36,1,0,01-08-2012,49,940,68,507,190,20,216,3,7,0,0,4,1,1,1,1,1,0,3,11,1,Brazil,London,486,0,0,Mobile,1,0,Basic,1941,65,1,1
9320,1992,Graduation,Married,36372.95,0,2,23-09-2011,59,785,78,343,5,103,372,7,9,2,3,17,1,0,1,0,0,0,3,11,0,Brazil,Mumbai,871,1,0,Mobile,1,0,Silver,1686,33,3,0
9321,1955,Master,Divorced,60765.43,1,2,04-10-2011,64,903,68,696,299,64,495,6,0,4,2,8,0,0,1,1,1,0,3,11,1,Germany,New York,891,1,0,Desktop,1,1,Platinum,2525,70,3,1
9322,1983,Graduation,Married,48662.78,0,2,10-08-2012,64,28,97,410,36,190,53,4,5,8,6,6,1,0,0,0,1,0,3,11,1,Brazil,New York,327,1,1,Mobile,1,0,Silver,814,42,3,0
9323,1998,Graduation,Widow,62480.65,2,1,16-03-2014,96,148,57,436,101,72,217,9,3,5,0,2,1,0,1,0,0,0,3,11,0,Brazil,São Paulo,814,1,0,Desktop,0,1,Silver,1031,27,3,0
9324,2000,Basic,Together,55294.05,1,2,08-05-2011,61,486,45,262,92,154,471,8,3,3,3,7,1,1,1,0,1,0,3,11,0,UK,New York,787,0,0,Mobile,0,0,Gold,1510,25,4,0
9325,1993,Graduation,Single,38104.8,0,2,05-06-2014,53,821,86,175,192,35,226,1,6,6,5,8,0,1,0,0,1,0,3,11,0,UK,São Paulo,635,1,1,Mobile,0,0,Basic,1535,32,2,0
9326,1979,PhD,Married,66115.07,1,2,29-02-2012,52,602,46,596,239,186,210,0,9,8,8,18,1,1,1,0,0,0,3,11,1,USA,Mumbai,367,0,0,Mobile,1,0,Silver,1879,46,4,0
9327,1965,PhD,Together,36932.15,1,2,20-07-2014,8,558,16,247,154,94,395,4,8,6,6,8,0,1,1,1,0,1,3,11,1,Brazil,New York,640,0,1,Mobile,1,0,Silver,1464,60,4,0
9328,1955,Master,Married,59379.89,2,2,19-08-2014,0,193,8,590,270,173,204,1,0,6,1,0,0,1,0,0,0,1,3,11,0,India,Mumbai,846,1,0,Desktop,0,1,Gold,1438,70,5,1
9329,1967,Basic,Married,69224.17,1,2,24-05-2015,14,835,67,71,4,29,79,3,3,0,8,12,0,1,1,1,1,1,3,11,0,Germany,Mumbai,845,0,0,Mobile,1,0,Basic,1085,58,4,0
9330,1940,Graduation,Married,44231.08,0,1,03-02-2013,88,943,93,219,109,16,185,2,5,2,8,9,0,0,0,1,0,0,3,11,1,USA,Mumbai,749,1,0,Mobile,0,1,Gold,1565,85,2,1
9331,1975,Basic,Widow,67339.92,0,2,21-10-2011,35,715,77,340,64,104,476,1,5,6,2,10,0,0,1,1,0,0,3,11,0,UK,New York,450,1,0,Mobile,0,1,Platinum,1776,50,2,0
9332,1949,Graduation,Divorced,55964.25,0,1,29-10-2013,9,79,29,603,110,51,393,5,7,7,2,4,0,0,0,0,0,1,3,11,1,UK,Berlin,145,0,0,Mobile,0,0,Basic,1265,76,1,1
9333,1982,Graduation,Married,62779.16,1,1,11-08-2015,49,88,94,462,40,113,121,5,5,5,1,15,0,0,1,1,1,1,3,11,0,USA,Mumbai,983,0,0,Desktop,0,0,Silver,918,43,3,0
9334,1956,Graduation,Widow,37448.66,1,1,03-07-2010,30,150,60,107,94,174,432,4,5,7,2,3,1,1,0,0,1,1,3,11,0,USA,Mumbai,638,0,0,Mobile,0,0,Gold,1017,69,2,1
9335,1996,Graduation,Single,53214.5,2,2,04-08-2011,83,784,64,234,102,91,159,4,3,6,5,0,0,1,0,0,0,0,3,11,1,Brazil,São Paulo,185,1,1,Mobile,0,0,Silver,1434,29,4,0
9336,1998,Graduation,Divorced,28878.78,1,2,06-07-2012,68,508,57,164,252,87,177,8,7,9,8,16,0,0,1,1,0,0,3,11,0,Brazil,São Paulo,126,0,0,Desktop,0,1,Silver,1245,27,3,0
9337,1962,Graduation,Widow,75669.51,0,1,14-09-2011,91,316,26,628,236,36,465,6,2,5,4,11,1,0,1,1,1,0,3,11,1,Germany,Berlin,246,1,1,Desktop,1,1,Basic,1707,63,1,1
9338,1946,PhD,Single,19790.03,0,1,04-04-2015,97,179,65,218,127,98,239,5,3,9,0,6,0,1,1,1,1,1,3,11,1,India,Berlin,594,1,0,Desktop,0,0,Platinum,926,79,1,1
9339,1983,Graduation,Divorced,44678.72,2,2,11-03-2015,15,553,44,665,282,91,394,3,2,9,8,11,1,1,1,1,1,0,3,11,1,USA,São Paulo,792,0,1,Mobile,0,0,Basic,2029,42,4,0
9340,1992,Master,Widow,36024.37,0,0,21-06-2010,78,878,39,587,188,141,390,4,0,0,8,5,1,0,1,0,1,0,3,11,1,USA,Berlin,757,1,1,Mobile,0,0,Silver,2223,33,0,0
9341,1946,Master,Single,60120.51,0,0,03-09-2011,41,562,60,190,40,35,151,0,3,6,0,4,0,0,1,0,0,0,3,11,1,USA,New York,573,1,1,Mobile,0,0,Silver,1038,79,0,1
9342,1983,Graduation,Widow,78859.19,0,0,15-09-2015,25,749,40,94,59,162,75,1,4,6,2,6,1,0,1,0,1,1,3,11,0,India,São Paulo,587,0,0,Mobile,0,0,Silver,1179,42,0,0
9343,1954,Basic,Single,59823.73,2,2,16-01-2014,29,896,73,382,63,57,271,2,9,8,3,13,0,1,0,0,0,0,3,11,0,UK,São Paulo,158,0,0,Desktop,0,1,Gold,1742,71,4,1
9344,1973,Basic,Married,94419.26,2,1,13-08-2010,1,404,87,2,156,177,330,0,4,7,7,5,1,0,1,0,0,0,3,11,1,USA,London,603,0,0,Mobile,1,1,Silver,1156,52,4,0
9345,1985,Graduation,Married,29330.9,0,0,03-08-2015,66,184,83,89,108,133,93,1,8,7,2,2,0,1,0,0,0,0,3,11,1,India,Berlin,792,1,0,Mobile,0,1,Silver,690,40,1,0
9346,1984,Graduation,Divorced,30482.24,0,1,09-08-2013,82,291,41,312,194,189,352,7,3,3,5,10,1,1,1,1,1,1,3,11,0,Brazil,Mumbai,601,1,0,Desktop,0,1,Silver,1379,41,1,0
9347,1943,PhD,Single,36603.29,1,2,10-12-2012,55,769,61,565,298,61,160,4,1,0,6,17,0,0,1,0,1,0,3,11,1,Brazil,Mumbai,638,0,1,Mobile,0,0,Gold,1914,82,3,1
9348,1953,PhD,Married,51818.67,1,1,21-02-2015,23,790,79,197,1,37,324,4,9,4,1,9,0,0,1,1,1,1,3,11,0,Brazil,São Paulo,164,0,1,Desktop,0,0,Gold,1428,72,3,1
9349,1953,Basic,Divorced,34596.16,0,0,30-07-2014,66,699,37,57,8,114,144,9,6,8,4,16,1,0,1,0,1,0,3,11,1,Brazil,Mumbai,517,1,1,Desktop,1,0,Gold,1059,72,0,1
9350,1955,PhD,Together,38725.06,1,2,23-11-2015,39,487,59,659,188,8,187,9,8,0,3,8,0,1,0,1,0,1,3,11,1,Germany,Berlin,619,0,0,Mobile,1,1,Basic,1588,70,4,1
9351,1946,Graduation,Married,59307.25,0,1,02-01-2011,62,698,48,178,230,12,62,8,3,2,3,8,0,1,0,1,0,0,3,11,0,Germany,Mumbai,244,0,1,Mobile,0,1,Basic,1228,79,2,1
9352,1971,Master,Married,31412.42,0,2,30-07-2013,68,193,17,679,47,79,289,3,3,3,0,17,0,0,0,0,0,1,3,11,0,India,São Paulo,316,1,1,Tablet,1,0,Silver,1304,54,3,0
9353,1958,Basic,Widow,33002.06,1,0,15-02-2014,58,42,98,168,211,110,271,4,8,5,4,11,0,1,0,1,1,1,3,11,1,India,São Paulo,343,0,0,Tablet,0,1,Gold,900,67,1,1
9354,1941,Basic,Together,44021.92,2,0,12-04-2012,95,442,93,576,13,112,178,6,3,2,6,6,1,1,1,1,1,0,3,11,1,Germany,São Paulo,207,0,0,Mobile,1,0,Basic,1414,84,3,1
9355,1949,Graduation,Single,45433.35,2,0,12-01-2013,60,201,4,268,85,22,364,9,4,3,7,15,0,1,1,1,0,1,3,11,0,Brazil,São Paulo,370,1,0,Mobile,1,1,Platinum,944,76,2,1
9356,1989,Master,Divorced,65150.24,2,2,01-10-2014,51,618,10,465,282,32,112,5,0,5,7,10,0,1,1,1,0,0,3,11,1,Brazil,Berlin,361,0,0,Desktop,0,0,Silver,1519,36,4,0
9357,2000,Graduation,Together,36490.4,0,2,20-10-2012,94,72,3,499,206,53,264,9,1,2,6,10,0,1,0,1,0,0,3,11,1,Germany,New York,940,1,0,Mobile,0,1,Gold,1097,25,3,0
9358,1956,Basic,Single,39195.8,0,0,04-12-2012,75,220,60,703,281,44,479,3,6,0,8,1,1,0,1,1,0,0,3,11,1,UK,Berlin,266,0,1,Mobile,0,1,Gold,1787,69,0,1
9359,1976,PhD,Married,58725.05,2,2,11-11-2013,35,601,74,523,270,47,483,9,7,6,3,9,1,0,0,0,0,1,3,11,0,Brazil,London,874,0,1,Desktop,1,1,Gold,1998,49,5,0
9360,1951,PhD,Divorced,62020.91,2,2,27-04-2013,99,631,11,683,259,84,282,6,8,5,3,11,1,1,1,1,1,0,3,11,1,Brazil,New York,790,1,0,Mobile,0,0,Gold,1950,74,4,1
9361,1945,Basic,Divorced,71430.87,2,0,29-09-2015,30,675,48,779,226,67,365,1,5,8,6,17,0,1,0,0,1,0,3,11,0,UK,London,580,1,1,Mobile,0,0,Basic,2160,80,2,1
9362,1961,Master,Together,57036.81,0,0,26-03-2012,96,827,27,281,291,60,175,2,3,3,1,2,0,0,1,0,0,1,3,11,1,India,Berlin,698,1,1,Mobile,0,1,Basic,1661,64,1,1
9363,1971,Graduation,Widow,51955.46,0,1,24-06-2010,6,732,89,103,31,105,364,1,3,5,8,14,0,1,1,0,0,0,3,11,1,UK,Mumbai,346,1,1,Desktop,0,1,Silver,1424,54,1,0
9364,1980,Graduation,Single,58625.58,1,0,30-12-2015,89,387,33,667,122,51,413,8,8,4,4,6,0,1,1,0,1,1,3,11,0,India,New York,673,1,1,Desktop,1,1,Basic,1673,45,1,0
9365,1959,Graduation,Together,45988.81,1,2,25-06-2014,89,532,55,427,97,173,462,7,3,2,4,7,1,0,0,1,1,0,3,11,1,Brazil,New York,658,0,0,Mobile,1,0,Platinum,1746,66,4,1
9366,1940,Graduation,Widow,45878.49,1,1,07-05-2012,19,608,64,728,243,171,90,3,2,1,5,6,0,1,1,0,0,0,3,11,0,UK,Berlin,401,1,0,Desktop,1,1,Basic,1904,85,2,1
9367,1993,Graduation,Widow,23388.35,2,2,18-04-2014,97,990,5,468,292,176,405,8,1,3,3,2,1,1,1,1,1,0,3,11,0,USA,Mumbai,307,1,1,Desktop,1,1,Silver,2336,32,4,0
9368,1986,Graduation,Widow,63401.24,0,1,10-07-2014,32,886,32,433,278,164,405,2,6,5,0,7,0,0,0,0,1,1,3,11,1,Germany,São Paulo,470,1,1,Desktop,0,0,Silver,2198,39,1,0
9369,1992,Graduation,Divorced,53171.88,1,2,30-11-2012,82,987,46,240,243,40,242,6,3,8,4,13,0,0,0,0,0,0,3,11,1,Brazil,Berlin,309,1,0,Mobile,1,0,Basic,1798,33,3,0
9370,1997,Master,Single,61655.59,1,1,28-10-2013,16,867,23,266,107,149,279,5,5,7,6,0,0,1,1,1,1,0,3,11,1,Germany,Berlin,504,1,0,Mobile,1,1,Basic,1691,28,2,0
9371,1945,Master,Single,7762.84,1,1,13-11-2015,5,864,33,500,0,41,205,4,3,2,3,5,1,1,1,0,1,0,3,11,0,USA,São Paulo,732,0,1,Mobile,1,0,Silver,1643,80,2,1
9372,1958,Graduation,Together,49293.47,1,2,21-08-2015,85,3,71,98,253,57,293,1,0,3,2,8,1,0,0,1,1,1,3,11,0,USA,São Paulo,866,1,1,Desktop,1,1,Basic,775,67,4,1
9373,1957,Basic,Married,37161.78,2,1,27-04-2014,80,387,15,496,126,51,389,0,8,6,7,11,0,1,0,1,0,1,3,11,1,USA,Mumbai,439,1,1,Tablet,1,1,Basic,1464,68,4,1
9374,1945,Graduation,Together,72520.44,0,2,30-01-2014,19,160,79,156,227,52,364,2,0,1,8,6,0,0,1,1,0,0,3,11,1,Germany,New York,253,1,0,Tablet,0,1,Silver,1038,80,3,1
9375,1984,Master,Single,59213.25,0,2,07-03-2011,41,653,15,39,269,48,400,8,2,5,1,13,0,1,1,1,1,0,3,11,0,India,Berlin,193,1,1,Desktop,0,0,Silver,1424,41,2,0
9376,1972,Graduation,Divorced,53513.53,0,1,02-12-2012,62,495,97,688,57,140,219,4,2,7,1,1,0,0,1,0,1,1,3,11,1,India,London,329,0,1,Mobile,1,0,Silver,1696,53,1,0
9377,1962,Graduation,Together,43521.01,1,0,14-08-2015,40,904,83,71,208,189,438,4,6,5,5,0,1,1,1,0,0,1,3,11,0,Germany,São Paulo,414,1,1,Desktop,0,1,Basic,1893,63,2,1
9378,1962,Graduation,Married,55958.12,2,0,03-12-2010,89,87,13,692,252,35,315,1,0,2,5,13,0,0,0,0,0,0,3,11,0,Germany,New York,470,0,1,Mobile,0,0,Gold,1394,63,3,1
9379,1965,Graduation,Together,36077.22,2,0,10-01-2011,91,831,58,363,253,179,435,2,5,6,4,18,0,0,1,0,0,1,3,11,0,UK,Mumbai,616,0,1,Desktop,0,1,Gold,2119,60,3,0
9380,1952,Graduation,Widow,48504.12,2,2,23-01-2013,71,189,61,622,142,40,23,1,0,7,0,7,0,0,0,1,0,0,3,11,1,India,Mumbai,925,0,1,Desktop,1,1,Silver,1077,73,4,1
9381,1946,PhD,Married,41324.55,0,2,30-01-2010,6,88,89,53,90,164,492,6,6,4,9,12,1,1,0,1,1,1,3,11,1,Germany,New York,160,0,0,Tablet,1,0,Gold,976,79,3,1
9382,1954,Graduation,Widow,83997.34,0,0,16-06-2012,70,134,65,649,255,146,434,2,3,6,5,12,0,1,1,1,1,1,3,11,1,Germany,London,948,0,0,Desktop,1,1,Gold,1683,71,0,1
9383,1983,Graduation,Divorced,72049.22,2,2,21-04-2012,28,493,18,232,120,121,14,4,0,4,1,17,1,1,0,1,0,0,3,11,0,Germany,São Paulo,735,0,1,Tablet,1,1,Basic,998,42,4,0
9384,1966,Graduation,Single,65945.71,1,0,16-12-2015,66,987,60,302,238,185,499,0,7,8,4,17,1,0,1,0,0,1,3,11,0,Germany,New York,945,0,0,Desktop,1,0,Gold,2271,59,1,0
9385,1965,Master,Together,27645.33,0,2,03-03-2015,15,260,65,78,208,118,155,3,9,9,8,4,1,1,0,0,1,0,3,11,0,Germany,Mumbai,310,0,0,Desktop,1,0,Silver,884,60,3,0
9386,1972,Graduation,Together,62962.36,0,2,13-08-2010,76,877,25,719,129,23,269,5,5,5,9,4,0,0,0,0,1,1,3,11,1,Brazil,Berlin,389,1,1,Desktop,0,1,Basic,2042,53,3,0
9387,1954,Graduation,Widow,52815.0,1,2,12-02-2011,49,12,88,506,88,62,138,9,4,9,1,6,1,0,1,1,1,1,3,11,0,Brazil,São Paulo,249,0,1,Desktop,0,1,Gold,894,71,3,1
9388,1975,Graduation,Widow,68351.9,1,0,10-12-2011,81,758,48,31,265,54,0,3,5,4,4,12,1,1,1,1,0,1,3,11,0,India,São Paulo,333,0,1,Desktop,0,0,Basic,1156,50,1,0
9389,1984,Master,Single,54835.93,0,1,30-01-2010,43,385,18,311,155,122,400,6,7,1,1,12,1,1,0,1,1,0,3,11,1,Brazil,Mumbai,200,1,1,Desktop,0,0,Gold,1391,41,1,0
9390,1994,Basic,Together,49899.24,1,2,07-04-2013,76,249,48,231,121,131,491,5,5,5,5,19,0,0,1,0,0,1,3,11,1,USA,Mumbai,331,1,1,Desktop,0,0,Basic,1271,31,4,0
